Marker Chrom Pos_start
Chr3SNP1502 3 48.235617
Chr3SNP1518 3 48.728768
Chr3SNP1527 3 49.046576
Chr3SNP1532 3 49.232877
Chr3SNP1539 3 49.473973
Chr3SNP1542 3 49.50685
Chr3SNP1544 3 49.572603
Chr3SNP1556 3 50.010959
Chr3SNP1570 3 50.569864
Chr3SNP1583 3 51.030137
Chr3SNP1584 3 51.041096
Chr3SNP1590 3 51.227398
Chr3SNP1599 3 51.468494
Chr3SNP1606 3 51.632877
Chr3SNP1618 3 52.082192
Chr3SNP1624 3 52.169864
Chr3SNP1628 3 52.30137
Chr3SNP1635 3 52.465754
Chr3SNP1648 3 52.761644
Chr3SNP1651 3 52.882192
Chr3SNP1661 3 53.232877
Chr3SNP1662 3 53.243836
Chr3SNP1664 3 53.30959
Chr3SNP1676 3 53.616439
Chr3SNP1684 3 53.879453
Chr3SNP1689 3 54.043836
Chr3SNP1700 3 54.482192
Chr3SNP1706 3 54.624658
Chr3SNP1710 3 54.767124
Chr3SNP1718 3 55.019179
Chr3SNP1720 3 55.073973
Chr3SNP1721 3 55.10685
Chr3SNP1730 3 55.358905
Chr3SNP1731 3 55.391781
Chr3SNP1732 3 55.40274
Chr3SNP1740 3 55.610959
Chr3SNP1745 3 55.786302
Chr3SNP1749 3 55.90685
Chr3SNP1754 3 56.049316
Chr3SNP1760 3 56.235617
Chr3SNP1775 3 56.893151
Chr3SNP1777 3 57.013699
Chr3SNP1788 3 57.419179
Chr3SNP1800 3 57.824658
Chr3SNP1805 3 58
Chr3SNP1818 3 58.591781
Chr3SNP1822 3 58.690411
Chr3SNP1834 3 58.898631
Chr3SNP1841 3 59.172603
Chr3SNP1842 3 59.183562
Chr3SNP1844 3 59.249316
Chr3SNP1846 3 59.326028
Chr3SNP1847 3 59.336987
Chr3SNP1856 3 59.545206
Chr3SNP1860 3 59.654795
Chr3SNP1865 3 59.753425
Chr3SNP1872 3 59.884932
Chr3SNP1881 3 60.257535
Chr3SNP1885 3 60.389042
Chr3SNP1890 3 60.520548
Chr3SNP1891 3 60.542466
Chr3SNP1895 3 60.652055
Chr3SNP1896 3 60.663014
Chr3SNP1898 3 60.739727
Chr3SNP1905 3 61.013699
Chr3SNP1908 3 61.068494
Chr3SNP1922 3 61.430137
Chr3SNP1937 3 61.715069
Chr3SNP1948 3 62.010959
Chr3SNP1974 3 62.679453
Chr3SNP1977 3 62.734247
Chr3SNP1982 3 62.865754
Chr3SNP2001 3 63.643836
Chr3SNP2009 3 63.775343
Chr3SNP2011 3 63.830137
Chr3SNP2012 3 63.841096
Chr3SNP2013 3 63.852055
Chr3SNP2024 3 64.235617
Chr3SNP2026 3 64.30137
Chr3SNP2049 3 65.046576
Chr3SNP2061 3 65.364384
Chr3SNP2062 3 65.430137
Chr3SNP2081 3 66.131507
Chr3SNP2083 3 66.175343
Chr3SNP2104 3 66.843836
Chr3SNP2120 3 67.369864
Chr3SNP2121 3 67.40274
Chr3SNP2139 3 67.950685
Chr3SNP2143 3 68.126028
Chr3SNP2153 3 68.334247
Chr3SNP2156 3 68.432877
Chr3SNP2170 3 68.926028
Chr3SNP2172 3 69.00274
Chr3SNP2181 3 69.210959
Chr3SNP2197 3 69.671233
Chr3SNP2199 3 69.715069
Chr3SNP2208 3 69.912329
Chr3SNP2211 3 70.032877
Chr3SNP2213 3 70.076713
Chr3SNP2215 3 70.131507
Chr3SNP2223 3 70.30685
Chr3SNP2224 3 70.317809
Chr3SNP2233 3 70.613699
Chr3SNP2235 3 70.679453
Chr3SNP2246 3 71.041096
Chr3SNP2248 3 71.150685
Chr3SNP2249 3 71.172603
Chr3SNP2250 3 71.216439
Chr3SNP2261 3 71.643836
Chr3SNP2269 3 71.950685
Chr3SNP2275 3 72.191781
Chr3SNP2280 3 72.487672
Chr3SNP2292 3 73.024658
Chr3SNP2310 3 73.638357
Chr3SNP2312 3 73.682192
Chr3SNP2329 3 74.263014
Chr3SNP2339 3 74.558905
Chr3SNP2341 3 74.580822
Chr3SNP2347 3 74.767124
Chr3SNP2351 3 74.865754
Chr3SNP2359 3 75.117809
Chr3SNP2376 3 75.512329
Chr3SNP2378 3 75.567124
Chr3SNP2385 3 75.753425
Chr3SNP2389 3 75.863014
Chr3SNP2397 3 76.169864
Chr3SNP2406 3 76.50959
Chr3SNP2416 3 76.827398
Chr3SNP2418 3 76.871233
Chr3SNP2419 3 76.882192
Chr3SNP2423 3 76.969864
Chr3SNP2429 3 77.145206
Chr3SNP2456 3 77.780822
Chr3SNP2459 3 77.890411
Chr3SNP2471 3 78.10959
Chr3SNP2472 3 78.219179
Chr3SNP2474 3 78.317809
Chr3SNP2475 3 78.339727
Chr3SNP2483 3 78.635617
Chr3SNP2486 3 78.712329
Chr3SNP2491 3 78.821918
Chr3SNP2495 3 79.00822
Chr3SNP2500 3 79.10685
Chr3SNP2501 3 79.150685
Chr3SNP2520 3 79.753425
Chr4SNP1 4 0.027398
Chr4SNP29 4 1.035617
Chr4SNP34 4 1.123288
Chr4SNP40 4 1.320548
Chr4SNP46 4 1.441096
Chr4SNP49 4 1.484932
Chr4SNP56 4 1.638357
Chr4SNP67 4 1.879453
Chr4SNP74 4 2.153425
Chr4SNP77 4 2.230137
Chr4SNP79 4 2.263014
Chr4SNP83 4 2.361644
Chr4SNP92 4 2.547946
Chr4SNP106 4 3.095891
Chr4SNP107 4 3.161644
Chr4SNP109 4 3.194521
Chr4SNP112 4 3.380822
Chr4SNP116 4 3.534247
Chr4SNP118 4 3.654795
Chr4SNP120 4 3.698631
Chr4SNP137 4 4.180822
Chr4SNP142 4 4.345206
Chr4SNP152 4 4.652055
Chr4SNP159 4 4.969864
Chr4SNP165 4 5.134247
Chr4SNP180 4 5.769864
Chr4SNP190 4 6.087672
Chr4SNP195 4 6.263014
Chr4SNP196 4 6.328768
Chr4SNP205 4 6.624658
Chr4SNP215 4 6.931507
Chr4SNP218 4 6.997261
Chr4SNP219 4 7.019179
Chr4SNP227 4 7.260274
Chr4SNP241 4 7.841096
Chr4SNP248 4 8.027398
Chr4SNP259 4 8.290411
Chr4SNP278 4 8.783562
Chr4SNP283 4 8.926028
Chr4SNP284 4 8.969864
Chr4SNP287 4 9.057535
Chr4SNP288 4 9.068494
Chr4SNP301 4 9.495891
Chr4SNP306 4 9.824658
Chr4SNP317 4 10.131507
Chr4SNP324 4 10.252055
Chr4SNP327 4 10.317809
Chr4SNP335 4 10.471233
Chr4SNP349 4 10.920548
Chr4SNP355 4 11.128768
Chr4SNP370 4 11.457535
Chr4SNP373 4 11.523288
Chr4SNP381 4 11.698631
Chr4SNP386 4 11.797261
Chr4SNP401 4 12.290411
Chr4SNP405 4 12.432877
Chr4SNP426 4 13.013699
Chr4SNP434 4 13.276713
Chr4SNP444 4 13.572603
Chr4SNP445 4 13.583562
Chr4SNP454 4 13.989042
Chr4SNP459 4 14.153425
Chr4SNP463 4 14.20822
Chr4SNP468 4 14.328768
Chr4SNP476 4 14.712329
Chr4SNP477 4 14.723288
Chr4SNP481 4 14.854795
Chr4SNP502 4 15.643836
Chr4SNP505 4 15.742466
Chr4SNP509 4 15.863014
Chr4SNP523 4 16.443836
Chr4SNP549 4 17.50685
Chr4SNP556 4 17.693151
Chr4SNP557 4 17.70411
Chr4SNP558 4 17.736987
Chr4SNP563 4 17.879453
Chr4SNP578 4 18.449316
Chr4SNP582 4 18.515069
Chr4SNP586 4 18.60274
Chr4SNP599 4 19.030137
Chr4SNP604 4 19.238357
Chr4SNP606 4 19.282192
Chr4SNP614 4 19.479453
Chr4SNP619 4 19.589042
Chr4SNP622 4 19.687672
Chr4SNP624 4 19.731507
Chr4SNP634 4 19.961644
Chr4SNP635 4 20.049316
Chr4SNP641 4 20.20274
Chr4SNP643 4 20.246576
Chr4SNP653 4 20.432877
Chr4SNP658 4 20.619179
Chr4SNP661 4 20.684932
Chr4SNP665 4 20.750685
Chr4SNP666 4 20.794521
Chr4SNP668 4 20.860274
Chr4SNP674 4 21.057535
Chr4SNP685 4 21.276713
Chr4SNP687 4 21.331507
Chr4SNP688 4 21.364384
Chr4SNP706 4 22.065754
Chr4SNP708 4 22.252055
Chr4SNP709 4 22.273973
Chr4SNP724 4 22.690411
Chr4SNP754 4 23.589042
Chr4SNP755 4 23.621918
Chr4SNP760 4 23.775343
Chr4SNP763 4 23.852055
Chr4SNP768 4 23.983562
Chr4SNP790 4 24.619179
Chr4SNP791 4 24.630137
Chr4SNP792 4 24.673973
Chr4SNP795 4 24.728768
Chr4SNP802 4 24.958905
Chr4SNP805 4 25.10137
Chr4SNP820 4 25.517809
Chr4SNP823 4 25.594521
Chr4SNP827 4 25.80274
Chr4SNP837 4 26.032877
Chr4SNP843 4 26.416439
Chr4SNP844 4 26.493151
Chr4SNP853 4 26.854795
Chr4SNP854 4 26.887672
Chr4SNP855 4 26.975343
Chr4SNP856 4 26.986302
Chr4SNP860 4 27.073973
Chr4SNP872 4 27.457535
Chr4SNP876 4 27.567124
Chr4SNP881 4 27.731507
Chr4SNP887 4 27.939727
Chr4SNP904 4 28.334247
Chr4SNP907 4 28.410959
Chr4SNP908 4 28.454795
Chr4SNP911 4 28.586302
Chr4SNP915 4 28.684932
Chr4SNP920 4 28.816439
Chr4SNP937 4 29.298631
Chr4SNP938 4 29.320548
Chr4SNP941 4 29.430137
Chr4SNP943 4 29.50685
Chr4SNP950 4 29.693151
Chr4SNP958 4 29.945206
Chr4SNP965 4 30.153425
Chr4SNP966 4 30.197261
Chr4SNP971 4 30.569864
Chr4SNP983 4 30.898631
Chr4SNP985 4 30.931507
Chr4SNP986 4 30.975343
Chr4SNP994 4 31.293151
Chr4SNP1005 4 31.753425
Chr4SNP1009 4 31.939727
Chr4SNP1023 4 32.586302
Chr4SNP1024 4 32.717809
Chr4SNP1026 4 32.827398
Chr4SNP1030 4 32.90411
Chr4SNP1033 4 33.10137
Chr4SNP1045 4 33.627398
Chr4SNP1050 4 33.868494
Chr4SNP1051 4 33.912329
Chr4SNP1052 4 33.934247
Chr4SNP1056 4 34.032877
Chr4SNP1057 4 34.087672
Chr4SNP1059 4 34.186302
Chr4SNP1067 4 34.526028
Chr4SNP1074 4 34.931507
Chr4SNP1078 4 35.424658
Chr4SNP1079 4 35.654795
Chr4SNP1085 4 35.90685
Chr4SNP1088 4 36.126028
Chr4SNP1099 4 36.630137
Chr4SNP1101 4 36.761644
Chr4SNP1105 4 36.947946
Chr4SNP1118 4 37.835617
Chr4SNP1120 4 38.054795
Chr4SNP1121 4 38.065754
Chr4SNP1122 4 38.120548
Chr4SNP1123 4 38.153425
Chr4SNP1138 4 38.953425
Chr4SNP1142 4 39.128768
Chr4SNP1152 4 39.797261
Chr4SNP1156 4 39.983562
Chr4SNP1161 4 40.126028
Chr4SNP1166 4 40.443836
Chr4SNP1169 4 40.882192
Chr4SNP1174 4 41.200001
Chr4SNP1175 4 41.430137
Chr4SNP1177 4 41.50685
Chr4SNP1181 4 41.70411
Chr4SNP1185 4 41.846576
Chr4SNP1186 4 41.857535
Chr4SNP1190 4 41.934247
Chr4SNP1196 4 42.273973
Chr4SNP1211 4 43.161644
Chr4SNP1212 4 43.172603
Chr4SNP1232 4 44.60822
Chr4SNP1236 4 44.80548
Chr4SNP1253 4 45.649316
Chr4SNP1257 4 45.747946
Chr4SNP1272 4 46.273973
Chr4SNP1281 4 46.657535
Chr4SNP1288 4 47.052055
Chr4SNP1291 4 47.128768
Chr4SNP1299 4 47.446576
Chr4SNP1325 4 48.421918
Chr4SNP1334 4 48.630137
Chr4SNP1340 4 48.794521
Chr4SNP1342 4 48.882192
Chr4SNP1343 4 48.90411
Chr4SNP1352 4 49.112329
Chr4SNP1354 4 49.167124
Chr4SNP1355 4 49.178083
Chr4SNP1359 4 49.397261
Chr4SNP1362 4 49.539727
Chr4SNP1368 4 49.758905
Chr4SNP1373 4 49.934247
Chr4SNP1375 4 50.142466
Chr4SNP1376 4 50.175343
Chr4SNP1386 4 50.482192
Chr4SNP1391 4 50.580822
Chr4SNP1393 4 50.70137
Chr4SNP1398 4 50.810959
Chr4SNP1405 4 51.10685
Chr4SNP1408 4 51.271233
Chr4SNP1426 4 51.786302
Chr4SNP1431 4 51.994521
Chr4SNP1432 4 52.027398
Chr4SNP1435 4 52.158905
Chr4SNP1448 4 52.575343
Chr4SNP1464 4 53.10137
Chr4SNP1474 4 53.430137
Chr4SNP1476 4 53.473973
Chr4SNP1477 4 53.517809
Chr4SNP1478 4 53.528768
Chr4SNP1480 4 53.583562
Chr4SNP1483 4 53.638357
Chr4SNP1484 4 53.649316
Chr4SNP1486 4 53.671233
Chr4SNP1487 4 53.682192
Chr4SNP1497 4 54.076713
Chr4SNP1504 4 54.328768
Chr4SNP1507 4 54.372603
Chr4SNP1513 4 54.690411
Chr4SNP1523 4 54.942466
Chr4SNP1525 4 55.084932
Chr4SNP1526 4 55.150685
Chr4SNP1533 4 55.413699
Chr4SNP1545 4 55.665754
Chr4SNP1547 4 55.698631
Chr4SNP1554 4 55.873973
Chr4SNP1565 4 56.235617
Chr4SNP1569 4 56.378083
Chr4SNP1571 4 56.443836
Chr4SNP1579 4 56.619179
Chr4SNP1584 4 56.739727
Chr4SNP1585 4 56.750685
Chr4SNP1589 4 56.893151
Chr4SNP1590 4 56.90411
Chr4SNP1591 4 56.936987
Chr4SNP1594 4 57.10137
Chr4SNP1608 4 57.60548
Chr4SNP1609 4 57.627398
Chr4SNP1618 4 57.923288
Chr4SNP1630 4 58.394521
Chr4SNP1635 4 58.580822
Chr4SNP1637 4 58.624658
Chr4SNP1639 4 58.745206
Chr4SNP1649 4 59.139727
Chr4SNP1659 4 59.424658
Chr4SNP1663 4 59.512329
Chr4SNP1667 4 59.589042
Chr4SNP1679 4 60.20274
Chr4SNP1681 4 60.268494
Chr4SNP1688 4 60.575343
Chr4SNP1701 4 61.156165
Chr4SNP1714 4 61.550685
Chr4SNP1753 4 62.887672
Chr4SNP1763 4 63.260274
Chr4SNP1769 4 63.446576
Chr4SNP1770 4 63.468494
Chr4SNP1773 4 63.545206
Chr4SNP1786 4 64.126028
Chr4SNP1792 4 64.323288
Chr4SNP1793 4 64.345206
Chr4SNP1799 4 64.553425
Chr4SNP1805 4 64.739727
Chr4SNP1808 4 64.871233
Chr4SNP1815 4 65.167124
Chr4SNP1823 4 65.517809
Chr4SNP1831 4 65.791781
Chr4SNP1837 4 65.934247
Chr4SNP1843 4 66.230137
Chr4SNP1844 4 66.241096
Chr4SNP1848 4 66.394521
Chr4SNP1851 4 66.471233
Chr4SNP1854 4 66.526028
Chr4SNP1856 4 66.591781
Chr4SNP1870 4 67.150685
Chr4SNP1876 4 67.446576
Chr4SNP1881 4 67.545206
Chr4SNP1884 4 67.632877
Chr4SNP1885 4 67.665754
Chr4SNP1890 4 67.797261
Chr4SNP1910 4 68.334247
Chr4SNP1920 4 68.663014
Chr4SNP1929 4 68.90411
Chr4SNP1943 4 69.200001
Chr4SNP1944 4 69.243836
Chr4SNP1953 4 69.484932
Chr4SNP1956 4 69.616439
Chr4SNP1972 4 70.021918
Chr4SNP2009 4 70.854795
Chr4SNP2010 4 70.920548
Chr4SNP2011 4 70.953425
Chr4SNP2012 4 70.986302
Chr4SNP2020 4 71.194521
Chr4SNP2024 4 71.326028
Chr4SNP2025 4 71.336987
Chr4SNP2027 4 71.369864
Chr4SNP2034 4 71.676713
Chr4SNP2041 4 71.80822
Chr4SNP2054 4 72.093151
Chr4SNP2056 4 72.136987
Chr4SNP2062 4 72.213699
Chr4SNP2063 4 72.224658
Chr4SNP2070 4 72.465754
Chr4SNP2074 4 72.531507
Chr4SNP2084 4 72.772603
Chr4SNP2086 4 72.80548
Chr4SNP2088 4 72.871233
Chr4SNP2090 4 72.980822
Chr4SNP2093 4 73.10137
Chr4SNP2094 4 73.134247
Chr4SNP2122 4 73.934247
Chr4SNP2134 4 74.197261
Chr4SNP2136 4 74.230137
Chr4SNP2137 4 74.284932
Chr4SNP2138 4 74.339727
Chr4SNP2142 4 74.40548
Chr4SNP2150 4 74.624658
Chr4SNP2170 4 75.084932
Chr4SNP2171 4 75.095891
Chr4SNP2182 4 75.413699
Chr4SNP2192 4 75.797261
Chr4SNP2203 4 76.180822
Chr4SNP2207 4 76.421918
Chr4SNP2222 4 76.947946
Chr4SNP2232 4 77.178083
Chr4SNP2259 4 78.021918
Chr4SNP2264 4 78.10959
Chr4SNP2276 4 78.536987
Chr4SNP2285 4 78.690411
Chr4SNP2311 4 79.534247
Chr4SNP2324 4 79.972603
Chr5SNP3 5 0.093151
Chr5SNP9 5 0.257535
Chr5SNP11 5 0.356165
Chr5SNP27 5 0.80548
Chr5SNP34 5 1.024658
Chr5SNP42 5 1.30959
Chr5SNP60 5 1.956165
Chr5SNP68 5 2.416439
Chr5SNP75 5 2.569864
Chr5SNP83 5 2.887672
Chr5SNP94 5 3.227398
Chr5SNP98 5 3.358905
Chr5SNP114 5 3.994521
Chr5SNP123 5 4.739727
Chr5SNP124 5 4.761644
Chr5SNP129 5 4.915069
Chr5SNP136 5 5.473973
Chr5SNP149 5 5.945206
Chr5SNP157 5 6.230137
Chr5SNP166 5 6.745206
Chr5SNP168 5 6.778083
Chr5SNP185 5 7.391781
Chr5SNP204 5 8.082192
Chr5SNP212 5 8.410959
Chr5SNP224 5 9.046576
Chr5SNP229 5 9.178083
Chr5SNP239 5 9.60548
Chr5SNP254 5 10.098631
Chr5SNP256 5 10.197261
Chr5SNP259 5 10.263014
Chr5SNP261 5 10.372603
Chr5SNP262 5 10.383562
Chr5SNP270 5 10.723288
Chr5SNP271 5 10.734247
Chr5SNP272 5 10.756165
Chr5SNP274 5 10.800001
Chr5SNP289 5 11.556165
Chr5SNP300 5 11.972603
Chr5SNP314 5 13.090411
Chr5SNP316 5 13.254795
Chr5SNP321 5 13.430137
Chr5SNP330 5 13.835617
Chr5SNP333 5 13.879453
Chr5SNP367 5 15.216439
Chr5SNP381 5 16.038357
Chr5SNP403 5 16.926028
Chr5SNP404 5 16.936987
Chr5SNP410 5 17.232877
Chr5SNP418 5 17.561644
Chr5SNP428 5 17.923288
Chr5SNP430 5 17.967124
Chr5SNP432 5 18.043836
Chr5SNP433 5 18.065754
Chr5SNP435 5 18.10959
Chr5SNP437 5 18.142466
Chr5SNP450 5 18.536987
Chr5SNP469 5 19.490411
Chr5SNP472 5 19.621918
Chr5SNP473 5 19.698631
Chr5SNP477 5 19.994521
Chr5SNP481 5 20.115069
Chr5SNP483 5 20.169864
Chr5SNP485 5 20.191781
Chr5SNP486 5 20.213699
Chr5SNP492 5 20.389042
Chr5SNP503 5 20.717809
Chr5SNP514 5 21.057535
Chr5SNP524 5 21.484932
Chr5SNP531 5 21.890411
Chr5SNP537 5 22.032877
Chr5SNP549 5 22.350685
Chr5SNP551 5 22.372603
Chr5SNP556 5 22.493151
Chr5SNP558 5 22.536987
Chr5SNP568 5 22.745206
Chr5SNP573 5 22.898631
Chr5SNP591 5 23.326028
Chr5SNP607 5 23.665754
Chr5SNP622 5 24.027398
Chr5SNP628 5 24.180822
Chr5SNP631 5 24.312329
Chr5SNP633 5 24.334247
Chr5SNP640 5 24.454795
Chr5SNP651 5 24.871233
Chr5SNP663 5 25.123288
Chr5SNP672 5 25.375343
Chr5SNP686 5 25.726028
Chr5SNP694 5 26
Chr5SNP697 5 26.098631
Chr5SNP704 5 26.20822
Chr5SNP716 5 26.493151
Chr5SNP724 5 26.789042
Chr5SNP728 5 26.843836
Chr5SNP730 5 26.90959
Chr5SNP732 5 26.964384
Chr5SNP736 5 27.00822
Chr5SNP750 5 27.347946
Chr5SNP752 5 27.40274
Chr5SNP754 5 27.446576
Chr5SNP755 5 27.457535
Chr5SNP760 5 27.643836
Chr5SNP762 5 27.698631
Chr5SNP767 5 27.90685
Chr5SNP777 5 28.147946
Chr5SNP786 5 28.356165
Chr5SNP788 5 28.389042
Chr5SNP790 5 28.421918
Chr5SNP792 5 28.476713
Chr5SNP808 5 29.046576
Chr5SNP828 5 30.032877
Chr5SNP847 5 31.052055
Chr5SNP848 5 31.073973
Chr5SNP855 5 31.30411
Chr5SNP870 5 32.312329
Chr5SNP882 5 32.728768
Chr5SNP884 5 32.827398
Chr5SNP887 5 32.882192
Chr5SNP890 5 32.936987
Chr5SNP894 5 33.134247
Chr5SNP896 5 33.167124
Chr5SNP902 5 33.40822
Chr5SNP920 5 33.978083
Chr5SNP935 5 34.613699
Chr5SNP943 5 34.986302
Chr5SNP944 5 35.041096
Chr5SNP958 5 35.424658
Chr5SNP968 5 35.698631
Chr5SNP969 5 35.775343
Chr5SNP972 5 35.841096
Chr5SNP980 5 36.147946
Chr5SNP993 5 36.597261
Chr5SNP1009 5 37.068494
Chr5SNP1013 5 37.243836
Chr5SNP1019 5 37.40822
Chr5SNP1023 5 37.517809
Chr5SNP1025 5 37.572603
Chr5SNP1027 5 37.627398
Chr5SNP1029 5 37.682192
Chr5SNP1048 5 38.164384
Chr5SNP1057 5 38.416439
Chr5SNP1068 5 38.734247
Chr5SNP1073 5 38.887672
Chr5SNP1076 5 38.920548
Chr5SNP1077 5 38.953425
Chr5SNP1080 5 39.019179
Chr5SNP1084 5 39.073973
Chr5SNP1086 5 39.150685
Chr5SNP1098 5 39.676713
Chr5SNP1100 5 39.731507
Chr5SNP1101 5 39.742466
Chr5SNP1104 5 39.895891
Chr5SNP1114 5 40.180822
Chr5SNP1121 5 40.378083
Chr5SNP1126 5 40.50959
Chr5SNP1127 5 40.553425
Chr5SNP1138 5 40.794521
Chr5SNP1152 5 41.079453
Chr5SNP1170 5 41.550685
Chr5SNP1172 5 41.660274
Chr5SNP1173 5 41.671233
Chr5SNP1177 5 41.835617
Chr5SNP1179 5 41.912329
Chr5SNP1185 5 42.153425
Chr5SNP1188 5 42.361644
Chr5SNP1209 5 43.084932
Chr5SNP1217 5 43.293151
Chr5SNP1230 5 43.786302
Chr5SNP1232 5 43.80822
Chr5SNP1234 5 43.852055
Chr5SNP1246 5 44.279453
Chr5SNP1247 5 44.290411
Chr5SNP1257 5 44.542466
Chr5SNP1262 5 44.794521
Chr5SNP1273 5 45.200001
Chr5SNP1277 5 45.331507
Chr5SNP1281 5 45.397261
Chr5SNP1282 5 45.441096
Chr5SNP1292 5 45.758905
Chr5SNP1293 5 45.824658
Chr5SNP1295 5 45.879453
Chr5SNP1322 5 46.756165
Chr5SNP1323 5 46.767124
Chr5SNP1333 5 47.128768
Chr5SNP1337 5 47.282192
Chr5SNP1338 5 47.358905
Chr5SNP1347 5 47.545206
Chr5SNP1355 5 47.819179
Chr5SNP1361 5 48.038357
Chr5SNP1375 5 48.542466
Chr5SNP1385 5 48.794521
Chr5SNP1394 5 49.046576
Chr5SNP1403 5 49.342466
Chr5SNP1429 5 50
Chr5SNP1434 5 50.120548
Chr5SNP1435 5 50.131507
Chr5SNP1438 5 50.186302
Chr5SNP1440 5 50.219179
Chr5SNP1441 5 50.230137
Chr5SNP1456 5 50.646576
Chr5SNP1460 5 50.712329
Chr5SNP1468 5 50.986302
Chr5SNP1473 5 51.10685
Chr5SNP1493 5 51.742466
Chr5SNP1494 5 51.753425
Chr5SNP1496 5 51.775343
Chr5SNP1500 5 51.917809
Chr5SNP1502 5 51.994521
Chr5SNP1543 5 53.156165
Chr5SNP1546 5 53.210959
Chr5SNP1560 5 53.583562
Chr5SNP1565 5 53.747946
Chr5SNP1567 5 53.846576
Chr5SNP1569 5 53.923288
Chr5SNP1572 5 54.065754
Chr5SNP1585 5 54.547946
Chr5SNP1604 5 55.347946
Chr5SNP1607 5 55.490411
Chr5SNP1629 5 56.553425
Chr5SNP1632 5 56.630137
Chr5SNP1636 5 56.80548
Chr5SNP1648 5 57.265754
Chr5SNP1650 5 57.320548
Chr5SNP1653 5 57.397261
Chr5SNP1655 5 57.452055
Chr5SNP1659 5 57.594521
Chr5SNP1661 5 57.627398
Chr5SNP1666 5 57.824658
Chr5SNP1679 5 58.273973
Chr5SNP1686 5 58.50411
Chr5SNP1695 5 58.613699
Chr5SNP1698 5 58.70137
Chr5SNP1705 5 58.876713
Chr5SNP1713 5 59.194521
Chr5SNP1718 5 59.424658
Chr5SNP1728 5 59.939727
Chr5SNP1751 5 60.575343
Chr5SNP1764 5 60.958905
Chr5SNP1785 5 61.495891
Chr5SNP1786 5 61.50685
Chr5SNP1795 5 61.791781
Chr5SNP1798 5 61.989042
Chr5SNP1804 5 62.153425
Chr5SNP1811 5 62.328768
Chr5SNP1814 5 62.372603
Chr5SNP1815 5 62.40548
Chr5SNP1836 5 62.920548
Chr5SNP1841 5 63.117809
Chr5SNP1867 5 63.742466
Chr5SNP1868 5 63.764384
Chr5SNP1881 5 64.158905
Chr5SNP1885 5 64.290411
Chr5SNP1907 5 64.926028
Chr5SNP1913 5 65.167124
Chr5SNP1916 5 65.254795
Chr5SNP1917 5 65.265754
Chr5SNP1925 5 65.528768
Chr5SNP1930 5 65.627398
Chr5SNP1949 5 66.197261
Chr5SNP1952 5 66.263014
Chr5SNP1953 5 66.295891
Chr5SNP1956 5 66.40548
Chr5SNP1958 5 66.427398
Chr5SNP1962 5 66.591781
Chr5SNP1975 5 66.90959
Chr5SNP1978 5 66.953425
Chr5SNP1983 5 67.073973
Chr5SNP1984 5 67.139727
Chr5SNP1995 5 67.556165
Chr5SNP1996 5 67.578083
Chr5SNP1998 5 67.687672
Chr5SNP1999 5 67.720548
Chr5SNP2003 5 67.819179
Chr5SNP2004 5 67.841096
Chr5SNP2022 5 68.334247
Chr5SNP2057 5 69.726028
Chr5SNP2061 5 69.857535
Chr5SNP2063 5 69.923288
Chr5SNP2071 5 70.153425
Chr5SNP2073 5 70.252055
Chr5SNP2090 5 70.865754
Chr5SNP2093 5 70.920548
Chr5SNP2100 5 71.20548
Chr5SNP2104 5 71.358905
Chr5SNP2106 5 71.424658
Chr5SNP2107 5 71.446576
Chr5SNP2109 5 71.534247
Chr5SNP2125 5 72.060274
Chr5SNP2131 5 72.268494
Chr5SNP2132 5 72.312329
Chr5SNP2139 5 72.498631
Chr5SNP2149 5 72.652055
Chr5SNP2152 5 72.70685
Chr5SNP2166 5 73.145206
Chr5SNP2169 5 73.200001
Chr5SNP2171 5 73.243836
Chr5SNP2184 5 73.495891
Chr5SNP2191 5 73.736987
Chr5SNP2197 5 73.868494
Chr5SNP2198 5 73.90137
Chr5SNP2208 5 74.230137
Chr5SNP2218 5 74.460274
Chr5SNP2220 5 74.493151
Chr5SNP2223 5 74.526028
Chr5SNP2229 5 74.646576
Chr5SNP2231 5 74.70137
Chr5SNP2240 5 74.931507
Chr5SNP2250 5 75.216439
Chr5SNP2253 5 75.249316
Chr5SNP2254 5 75.271233
Chr5SNP2276 5 76.180822
Chr5SNP2277 5 76.213699
Chr5SNP2282 5 76.389042
Chr5SNP2286 5 76.542466
Chr5SNP2288 5 76.630137
Chr5SNP2292 5 76.695891
Chr5SNP2311 5 77.123288
Chr5SNP2317 5 77.232877
Chr5SNP2321 5 77.517809
Chr5SNP2322 5 77.528768
Chr5SNP2354 5 78.394521
Chr5SNP2369 5 78.767124
Chr5SNP2374 5 78.898631
Chr5SNP2393 5 79.216439
Chr5SNP2397 5 79.326028
Chr5SNP2408 5 79.578083
Chr5SNP2411 5 79.621918
Chr5SNP2421 5 79.895891
Chr6SNP1 6 0.027398
Chr6SNP8 6 0.312329
Chr6SNP34 6 1.090411
Chr6SNP40 6 1.221918
Chr6SNP42 6 1.265754
Chr6SNP44 6 1.287672
Chr6SNP46 6 1.331507
Chr6SNP53 6 1.463014
Chr6SNP63 6 1.747946
Chr6SNP64 6 1.780822
Chr6SNP70 6 1.978083
Chr6SNP73 6 2.186302
Chr6SNP75 6 2.20822
Chr6SNP77 6 2.252055
Chr6SNP87 6 2.591781
