Marker Chrom Pos_start
Chr4SNP6742 4 73.879453
Chr4SNP6752 4 73.989042
Chr4SNP6802 4 74.536987
Chr4SNP6813 4 74.657535
Chr4SNP6827 4 74.810959
Chr4SNP6941 4 76.060274
Chr4SNP6942 4 76.071233
Chr4SNP6970 4 76.378083
Chr4SNP6986 4 76.553425
Chr4SNP7034 4 77.079453
Chr4SNP7115 4 77.967124
Chr4SNP7169 4 78.558905
Chr4SNP7226 4 79.183562
Chr4SNP7260 4 79.556165
Chr5SNP14 5 0.147946
Chr5SNP40 5 0.432877
Chr5SNP43 5 0.465754
Chr5SNP60 5 0.652055
Chr5SNP62 5 0.673973
Chr5SNP77 5 0.838357
Chr5SNP87 5 0.947946
Chr5SNP120 5 1.30959
Chr5SNP142 5 1.550685
Chr5SNP196 5 2.142466
Chr5SNP233 5 2.547946
Chr5SNP238 5 2.60274
Chr5SNP254 5 2.778083
Chr5SNP307 5 3.358905
Chr5SNP331 5 3.621918
Chr5SNP364 5 3.983562
Chr5SNP452 5 4.947946
Chr5SNP470 5 5.145206
Chr5SNP479 5 5.243836
Chr5SNP506 5 5.539727
Chr5SNP630 5 6.898631
Chr5SNP642 5 7.030137
Chr5SNP645 5 7.063014
Chr5SNP650 5 7.117809
Chr5SNP669 5 7.326028
Chr5SNP881 5 9.649316
Chr5SNP882 5 9.660274
Chr5SNP905 5 9.912329
Chr5SNP913 5 10
Chr5SNP956 5 10.471233
Chr5SNP1047 5 11.468494
Chr5SNP1082 5 11.852055
Chr5SNP1105 5 12.10411
Chr5SNP1106 5 12.115069
Chr5SNP1119 5 12.257535
Chr5SNP1124 5 12.312329
Chr5SNP1126 5 12.334247
Chr5SNP1133 5 12.410959
Chr5SNP1263 5 13.835617
Chr5SNP1375 5 15.063014
Chr5SNP1384 5 15.161644
Chr5SNP1394 5 15.271233
Chr5SNP1403 5 15.369864
Chr5SNP1414 5 15.490411
Chr5SNP1473 5 16.136987
Chr5SNP1516 5 16.60822
Chr5SNP1517 5 16.619179
Chr5SNP1519 5 16.641096
Chr5SNP1537 5 16.838357
Chr5SNP1562 5 17.112329
Chr5SNP1569 5 17.189042
Chr5SNP1605 5 17.583562
Chr5SNP1649 5 18.065754
Chr5SNP1731 5 18.964384
Chr5SNP1799 5 19.70959
Chr5SNP1800 5 19.720548
Chr5SNP1886 5 20.663014
Chr5SNP1923 5 21.068494
Chr5SNP1934 5 21.189042
Chr5SNP1991 5 21.813699
Chr5SNP2001 5 21.923288
Chr5SNP2128 5 23.315069
Chr5SNP2135 5 23.391781
Chr5SNP2138 5 23.424658
Chr5SNP2162 5 23.687672
Chr5SNP2278 5 24.958905
Chr5SNP2288 5 25.068494
Chr5SNP2293 5 25.123288
Chr5SNP2307 5 25.276713
Chr5SNP2313 5 25.342466
Chr5SNP2324 5 25.463014
Chr5SNP2334 5 25.572603
Chr5SNP2444 5 26.778083
Chr5SNP2448 5 26.821918
Chr5SNP2490 5 27.282192
Chr5SNP2519 5 27.600001
Chr5SNP2523 5 27.643836
Chr5SNP2529 5 27.70959
Chr5SNP2537 5 27.797261
Chr5SNP2551 5 27.950685
Chr5SNP2562 5 28.071233
Chr5SNP2582 5 28.290411
Chr5SNP2610 5 28.597261
Chr5SNP2667 5 29.221918
Chr5SNP2718 5 29.780822
Chr5SNP2724 5 29.846576
Chr5SNP2945 5 32.268494
Chr5SNP2978 5 32.630137
Chr5SNP2991 5 32.772603
Chr5SNP3005 5 32.926028
Chr5SNP3016 5 33.046576
Chr5SNP3025 5 33.145206
Chr5SNP3047 5 33.386302
Chr5SNP3083 5 33.780822
Chr5SNP3100 5 33.967124
Chr5SNP3122 5 34.20822
Chr5SNP3145 5 34.460274
Chr5SNP3173 5 34.767124
Chr5SNP3208 5 35.150685
Chr5SNP3216 5 35.238357
Chr5SNP3219 5 35.271233
Chr5SNP3225 5 35.336987
Chr5SNP3267 5 35.797261
Chr5SNP3296 5 36.115069
Chr5SNP3311 5 36.279453
Chr5SNP3330 5 36.487672
Chr5SNP3377 5 37.00274
Chr5SNP3378 5 37.013699
Chr5SNP3387 5 37.112329
Chr5SNP3406 5 37.320548
Chr5SNP3423 5 37.50685
Chr5SNP3430 5 37.583562
Chr5SNP3477 5 38.098631
Chr5SNP3533 5 38.712329
Chr5SNP3561 5 39.019179
Chr5SNP3590 5 39.336987
Chr5SNP3633 5 39.80822
Chr5SNP3649 5 39.983562
Chr5SNP3708 5 40.630137
Chr5SNP3768 5 41.287672
Chr5SNP3784 5 41.463014
Chr5SNP3808 5 41.726028
Chr5SNP3809 5 41.736987
Chr5SNP3925 5 43.00822
Chr5SNP3953 5 43.315069
Chr5SNP3972 5 43.523288
Chr5SNP3980 5 43.610959
Chr5SNP4024 5 44.093151
Chr5SNP4042 5 44.290411
Chr5SNP4059 5 44.476713
Chr5SNP4091 5 44.827398
Chr5SNP4163 5 45.616439
Chr5SNP4226 5 46.30685
Chr5SNP4228 5 46.328768
Chr5SNP4365 5 47.830137
Chr5SNP4426 5 48.498631
Chr5SNP4449 5 48.750685
Chr5SNP4494 5 49.243836
Chr5SNP4495 5 49.254795
Chr5SNP4508 5 49.397261
Chr5SNP4517 5 49.495891
Chr5SNP4530 5 49.638357
Chr5SNP4559 5 49.956165
Chr5SNP4604 5 50.449316
Chr5SNP4612 5 50.536987
Chr5SNP4615 5 50.569864
Chr5SNP4620 5 50.624658
Chr5SNP4645 5 50.898631
Chr5SNP4774 5 52.312329
Chr5SNP4776 5 52.334247
Chr5SNP4823 5 52.849316
Chr5SNP4830 5 52.926028
Chr5SNP4891 5 53.594521
Chr5SNP4905 5 53.747946
Chr5SNP4999 5 54.778083
Chr5SNP5024 5 55.052055
Chr5SNP5139 5 56.312329
Chr5SNP5167 5 56.619179
Chr5SNP5177 5 56.728768
Chr5SNP5221 5 57.210959
Chr5SNP5234 5 57.353425
Chr5SNP5282 5 57.879453
Chr5SNP5292 5 57.989042
Chr5SNP5313 5 58.219179
Chr5SNP5317 5 58.263014
Chr5SNP5319 5 58.284932
Chr5SNP5364 5 58.778083
Chr5SNP5390 5 59.063014
Chr5SNP5406 5 59.238357
Chr5SNP5409 5 59.271233
Chr5SNP5501 5 60.279453
Chr5SNP5505 5 60.323288
Chr5SNP5588 5 61.232877
Chr5SNP5600 5 61.364384
Chr5SNP5633 5 61.726028
Chr5SNP5637 5 61.769864
Chr5SNP5670 5 62.131507
Chr5SNP5689 5 62.339727
Chr5SNP5742 5 62.920548
Chr5SNP5746 5 62.964384
Chr5SNP5808 5 63.643836
Chr5SNP5899 5 64.641096
Chr5SNP5940 5 65.090411
Chr5SNP5974 5 65.463014
Chr5SNP6036 5 66.142466
Chr5SNP6041 5 66.197261
Chr5SNP6058 5 66.383562
Chr5SNP6061 5 66.416439
Chr5SNP6066 5 66.471233
Chr5SNP6110 5 66.953425
Chr5SNP6147 5 67.358905
Chr5SNP6160 5 67.50137
Chr5SNP6189 5 67.819179
Chr5SNP6233 5 68.30137
Chr5SNP6247 5 68.454795
Chr5SNP6252 5 68.50959
Chr5SNP6299 5 69.024658
Chr5SNP6307 5 69.112329
Chr5SNP6316 5 69.210959
Chr5SNP6321 5 69.265754
Chr5SNP6341 5 69.484932
Chr5SNP6424 5 70.394521
Chr5SNP6432 5 70.482192
Chr5SNP6468 5 70.876713
Chr5SNP6498 5 71.20548
Chr5SNP6540 5 71.665754
Chr5SNP6579 5 72.093151
Chr5SNP6622 5 72.564384
Chr5SNP6635 5 72.70685
Chr5SNP6677 5 73.167124
Chr5SNP6688 5 73.287672
Chr5SNP6691 5 73.320548
Chr5SNP6729 5 73.736987
Chr5SNP6730 5 73.747946
Chr5SNP6736 5 73.813699
Chr5SNP6781 5 74.30685
Chr5SNP6834 5 74.887672
Chr5SNP6887 5 75.468494
Chr5SNP6902 5 75.632877
Chr5SNP6939 5 76.038357
Chr5SNP6952 5 76.180822
Chr5SNP6991 5 76.60822
Chr5SNP7015 5 76.871233
Chr5SNP7044 5 77.189042
Chr5SNP7064 5 77.40822
Chr5SNP7128 5 78.10959
Chr5SNP7132 5 78.153425
Chr5SNP7164 5 78.50411
Chr5SNP7215 5 79.063014
Chr5SNP7220 5 79.117809
Chr5SNP7242 5 79.358905
Chr5SNP7254 5 79.490411
Chr5SNP7272 5 79.687672
Chr6SNP18 6 0.191781
Chr6SNP49 6 0.531507
Chr6SNP132 6 1.441096
Chr6SNP136 6 1.484932
Chr6SNP164 6 1.791781
Chr6SNP185 6 2.021918
Chr6SNP188 6 2.054795
Chr6SNP209 6 2.284932
Chr6SNP240 6 2.624658
Chr6SNP256 6 2.8
Chr6SNP284 6 3.10685
Chr6SNP305 6 3.336987
Chr6SNP314 6 3.435617
Chr6SNP330 6 3.610959
Chr6SNP356 6 3.895891
Chr6SNP417 6 4.564384
Chr6SNP418 6 4.575343
Chr6SNP522 6 5.715069
Chr6SNP531 6 5.813699
Chr6SNP594 6 6.50411
Chr6SNP620 6 6.789042
Chr6SNP654 6 7.161644
Chr6SNP687 6 7.523288
Chr6SNP735 6 8.049316
Chr6SNP758 6 8.30137
Chr6SNP776 6 8.498631
Chr6SNP788 6 8.630137
Chr6SNP794 6 8.695891
Chr6SNP801 6 8.772603
Chr6SNP820 6 8.980822
Chr6SNP823 6 9.013699
Chr6SNP863 6 9.452055
Chr6SNP911 6 9.978083
Chr6SNP920 6 10.076713
Chr6SNP927 6 10.153425
Chr6SNP961 6 10.526028
Chr6SNP1005 6 11.00822
Chr6SNP1025 6 11.227398
Chr6SNP1029 6 11.271233
Chr6SNP1046 6 11.457535
Chr6SNP1131 6 12.389042
Chr6SNP1163 6 12.739727
Chr6SNP1196 6 13.10137
Chr6SNP1220 6 13.364384
Chr6SNP1340 6 14.679453
Chr6SNP1413 6 15.479453
Chr6SNP1433 6 15.698631
Chr6SNP1539 6 16.860274
Chr6SNP1568 6 17.178083
Chr6SNP1574 6 17.243836
Chr6SNP1608 6 17.616439
Chr6SNP1621 6 17.758905
Chr6SNP1648 6 18.054795
Chr6SNP1661 6 18.197261
Chr6SNP1678 6 18.383562
Chr6SNP1817 6 19.90685
Chr6SNP1818 6 19.917809
Chr6SNP1834 6 20.093151
Chr6SNP1843 6 20.191781
Chr6SNP1851 6 20.279453
Chr6SNP1859 6 20.367124
Chr6SNP1882 6 20.619179
Chr6SNP1928 6 21.123288
Chr6SNP1933 6 21.178083
Chr6SNP1943 6 21.287672
Chr6SNP1971 6 21.594521
Chr6SNP1980 6 21.693151
Chr6SNP1983 6 21.726028
Chr6SNP2008 6 22
Chr6SNP2015 6 22.076713
Chr6SNP2064 6 22.613699
Chr6SNP2091 6 22.90959
Chr6SNP2095 6 22.953425
Chr6SNP2139 6 23.435617
Chr6SNP2188 6 23.972603
Chr6SNP2200 6 24.10411
Chr6SNP2264 6 24.80548
Chr6SNP2305 6 25.254795
Chr6SNP2320 6 25.419179
Chr6SNP2343 6 25.671233
Chr6SNP2383 6 26.10959
Chr6SNP2429 6 26.613699
Chr6SNP2442 6 26.756165
Chr6SNP2454 6 26.887672
Chr6SNP2490 6 27.282192
Chr6SNP2497 6 27.358905
Chr6SNP2500 6 27.391781
Chr6SNP2529 6 27.70959
Chr6SNP2538 6 27.80822
Chr6SNP2576 6 28.224658
Chr6SNP2742 6 30.043836
Chr6SNP2747 6 30.098631
Chr6SNP2783 6 30.493151
Chr6SNP2799 6 30.668494
Chr6SNP2811 6 30.8
Chr6SNP2814 6 30.832877
Chr6SNP2863 6 31.369864
Chr6SNP2871 6 31.457535
Chr6SNP2935 6 32.158905
Chr6SNP2941 6 32.224658
Chr6SNP2990 6 32.761644
Chr6SNP3079 6 33.736987
Chr6SNP3086 6 33.813699
Chr6SNP3089 6 33.846576
Chr6SNP3138 6 34.383562
Chr6SNP3196 6 35.019179
Chr6SNP3213 6 35.20548
Chr6SNP3242 6 35.523288
Chr6SNP3252 6 35.632877
Chr6SNP3316 6 36.334247
Chr6SNP3339 6 36.586302
Chr6SNP3340 6 36.597261
Chr6SNP3387 6 37.112329
Chr6SNP3388 6 37.123288
Chr6SNP3432 6 37.60548
Chr6SNP3449 6 37.791781
Chr6SNP3473 6 38.054795
Chr6SNP3476 6 38.087672
Chr6SNP3477 6 38.098631
Chr6SNP3540 6 38.789042
Chr6SNP3597 6 39.413699
Chr6SNP3672 6 40.235617
Chr6SNP3680 6 40.323288
Chr6SNP3695 6 40.487672
Chr6SNP3697 6 40.50959
Chr6SNP3721 6 40.772603
Chr6SNP3808 6 41.726028
Chr6SNP3811 6 41.758905
Chr6SNP3862 6 42.317809
Chr6SNP3888 6 42.60274
Chr6SNP3945 6 43.227398
Chr6SNP3980 6 43.610959
Chr6SNP4025 6 44.10411
Chr6SNP4034 6 44.20274
Chr6SNP4035 6 44.213699
Chr6SNP4051 6 44.389042
Chr6SNP4079 6 44.695891
Chr6SNP4159 6 45.572603
Chr6SNP4252 6 46.591781
Chr6SNP4302 6 47.139727
Chr6SNP4335 6 47.50137
Chr6SNP4372 6 47.90685
Chr6SNP4392 6 48.126028
Chr6SNP4425 6 48.487672
Chr6SNP4460 6 48.871233
Chr6SNP4528 6 49.616439
Chr6SNP4531 6 49.649316
Chr6SNP4572 6 50.098631
Chr6SNP4676 6 51.238357
Chr6SNP4791 6 52.498631
Chr6SNP4800 6 52.597261
Chr6SNP4830 6 52.926028
Chr6SNP4834 6 52.969864
Chr6SNP4839 6 53.024658
Chr6SNP4981 6 54.580822
Chr6SNP5008 6 54.876713
Chr6SNP5043 6 55.260274
Chr6SNP5065 6 55.50137
Chr6SNP5089 6 55.764384
Chr6SNP5100 6 55.884932
Chr6SNP5134 6 56.257535
Chr6SNP5148 6 56.410959
Chr6SNP5188 6 56.849316
Chr6SNP5198 6 56.958905
Chr6SNP5204 6 57.024658
Chr6SNP5211 6 57.10137
Chr6SNP5216 6 57.156165
Chr6SNP5258 6 57.616439
Chr6SNP5261 6 57.649316
Chr6SNP5262 6 57.660274
Chr6SNP5273 6 57.780822
Chr6SNP5276 6 57.813699
Chr6SNP5279 6 57.846576
Chr6SNP5312 6 58.20822
Chr6SNP5323 6 58.328768
Chr6SNP5339 6 58.50411
Chr6SNP5421 6 59.40274
Chr6SNP5438 6 59.589042
Chr6SNP5471 6 59.950685
Chr6SNP5490 6 60.158905
Chr6SNP5507 6 60.345206
Chr6SNP5591 6 61.265754
Chr6SNP5597 6 61.331507
Chr6SNP5605 6 61.419179
Chr6SNP5617 6 61.550685
Chr6SNP5661 6 62.032877
Chr6SNP5672 6 62.153425
Chr6SNP5674 6 62.175343
Chr6SNP5684 6 62.284932
Chr6SNP5756 6 63.073973
Chr6SNP5758 6 63.095891
Chr6SNP5769 6 63.216439
Chr6SNP5778 6 63.315069
Chr6SNP5790 6 63.446576
Chr6SNP5793 6 63.479453
Chr6SNP5819 6 63.764384
Chr6SNP5873 6 64.356165
Chr6SNP5879 6 64.421918
Chr6SNP5906 6 64.717809
Chr6SNP5945 6 65.145206
Chr6SNP5995 6 65.693151
Chr6SNP6089 6 66.723288
Chr6SNP6169 6 67.6
Chr6SNP6184 6 67.764384
Chr6SNP6269 6 68.695891
Chr6SNP6287 6 68.893151
Chr6SNP6325 6 69.30959
Chr6SNP6356 6 69.649316
Chr6SNP6415 6 70.295891
Chr6SNP6423 6 70.383562
Chr6SNP6428 6 70.438357
Chr6SNP6438 6 70.547946
Chr6SNP6486 6 71.073973
Chr6SNP6702 6 73.441096
Chr6SNP6730 6 73.747946
Chr6SNP6756 6 74.032877
Chr6SNP6807 6 74.591781
Chr6SNP6837 6 74.920548
Chr6SNP6860 6 75.172603
Chr6SNP6890 6 75.50137
Chr6SNP6941 6 76.060274
Chr6SNP6942 6 76.071233
Chr6SNP6972 6 76.400001
Chr6SNP6984 6 76.531507
Chr6SNP7061 6 77.375343
Chr6SNP7072 6 77.495891
Chr6SNP7153 6 78.383562
Chr6SNP7155 6 78.40548
Chr6SNP7168 6 78.547946
Chr6SNP7226 6 79.183562
Chr6SNP7261 6 79.567124
Chr6SNP7282 6 79.797261
Chr7SNP51 7 0.553425
Chr7SNP70 7 0.761644
Chr7SNP117 7 1.276713
Chr7SNP142 7 1.550685
Chr7SNP258 7 2.821918
Chr7SNP315 7 3.446576
Chr7SNP390 7 4.268494
Chr7SNP413 7 4.520548
Chr7SNP429 7 4.695891
Chr7SNP445 7 4.871233
Chr7SNP467 7 5.112329
Chr7SNP474 7 5.189042
Chr7SNP509 7 5.572603
Chr7SNP513 7 5.616439
Chr7SNP529 7 5.791781
Chr7SNP542 7 5.934247
Chr7SNP595 7 6.515069
Chr7SNP665 7 7.282192
Chr7SNP792 7 8.673973
Chr7SNP939 7 10.284932
Chr7SNP952 7 10.427398
Chr7SNP1980 7 21.693151
Chr7SNP2113 7 23.150685
Chr7SNP2117 7 23.194521
Chr7SNP2119 7 23.216439
Chr7SNP2145 7 23.50137
Chr7SNP2163 7 23.698631
Chr7SNP2194 7 24.038357
Chr7SNP2239 7 24.531507
Chr7SNP2284 7 25.024658
Chr7SNP2340 7 25.638357
Chr7SNP2349 7 25.736987
Chr7SNP2369 7 25.956165
Chr7SNP2392 7 26.20822
Chr7SNP2394 7 26.230137
Chr7SNP2400 7 26.295891
Chr7SNP2411 7 26.416439
Chr7SNP2422 7 26.536987
Chr7SNP2442 7 26.756165
Chr7SNP2512 7 27.523288
Chr7SNP2535 7 27.775343
Chr7SNP2602 7 28.50959
Chr7SNP2618 7 28.684932
Chr7SNP2642 7 28.947946
Chr7SNP2727 7 29.879453
Chr7SNP2732 7 29.934247
Chr7SNP2749 7 30.120548
Chr7SNP2757 7 30.20822
Chr7SNP2901 7 31.786302
Chr7SNP2917 7 31.961644
Chr7SNP2957 7 32.400001
Chr7SNP3038 7 33.287672
Chr7SNP3049 7 33.40822
Chr7SNP3102 7 33.989042
Chr7SNP3112 7 34.098631
Chr7SNP3134 7 34.339727
Chr7SNP3158 7 34.60274
Chr7SNP3159 7 34.613699
Chr7SNP3167 7 34.70137
Chr7SNP3189 7 34.942466
Chr7SNP3198 7 35.041096
Chr7SNP3201 7 35.073973
Chr7SNP3278 7 35.917809
Chr7SNP3279 7 35.928768
Chr7SNP3283 7 35.972603
Chr7SNP3321 7 36.389042
Chr7SNP3407 7 37.331507
Chr7SNP3440 7 37.693151
Chr7SNP3449 7 37.791781
Chr7SNP3492 7 38.263014
Chr7SNP3511 7 38.471233
Chr7SNP3513 7 38.493151
Chr7SNP3517 7 38.536987
Chr7SNP3570 7 39.117809
Chr7SNP3654 7 40.038357
Chr7SNP3689 7 40.421918
Chr7SNP3695 7 40.487672
Chr7SNP3726 7 40.827398
Chr7SNP3736 7 40.936987
Chr7SNP3762 7 41.221918
Chr7SNP3764 7 41.243836
Chr7SNP3779 7 41.40822
Chr7SNP3789 7 41.517809
Chr7SNP3809 7 41.736987
Chr7SNP3827 7 41.934247
Chr7SNP3844 7 42.120548
Chr7SNP3859 7 42.284932
Chr7SNP3922 7 42.975343
Chr7SNP3927 7 43.030137
Chr7SNP3951 7 43.293151
Chr7SNP4006 7 43.895891
Chr7SNP4051 7 44.389042
Chr7SNP4070 7 44.597261
Chr7SNP4101 7 44.936987
Chr7SNP4103 7 44.958905
Chr7SNP4118 7 45.123288
Chr7SNP4161 7 45.594521
Chr7SNP4171 7 45.70411
Chr7SNP4190 7 45.912329
Chr7SNP4195 7 45.967124
Chr7SNP4200 7 46.021918
Chr7SNP4223 7 46.273973
Chr7SNP4285 7 46.953425
Chr7SNP4295 7 47.063014
Chr7SNP4309 7 47.216439
Chr7SNP4322 7 47.358905
Chr7SNP4334 7 47.490411
Chr7SNP4384 7 48.038357
Chr7SNP4400 7 48.213699
Chr7SNP4417 7 48.4
Chr7SNP4418 7 48.410959
Chr7SNP4461 7 48.882192
Chr7SNP4465 7 48.926028
Chr7SNP4502 7 49.331507
Chr7SNP4513 7 49.452055
Chr7SNP4527 7 49.60548
Chr7SNP4550 7 49.857535
Chr7SNP4576 7 50.142466
Chr7SNP4584 7 50.230137
Chr7SNP4593 7 50.328768
Chr7SNP4613 7 50.547946
Chr7SNP4637 7 50.810959
Chr7SNP4689 7 51.380822
Chr7SNP4709 7 51.6
Chr7SNP4713 7 51.643836
Chr7SNP4729 7 51.819179
Chr7SNP4743 7 51.972603
Chr7SNP4755 7 52.10411
Chr7SNP4827 7 52.893151
Chr7SNP4846 7 53.10137
Chr7SNP4858 7 53.232877
Chr7SNP4879 7 53.463014
Chr7SNP4895 7 53.638357
Chr7SNP4904 7 53.736987
Chr7SNP4945 7 54.186302
Chr7SNP4964 7 54.394521
Chr7SNP4970 7 54.460274
Chr7SNP4991 7 54.690411
Chr7SNP4997 7 54.756165
Chr7SNP5027 7 55.084932
Chr7SNP5106 7 55.950685
Chr7SNP5108 7 55.972603
Chr7SNP5151 7 56.443836
Chr7SNP5185 7 56.816439
Chr7SNP5199 7 56.969864
Chr7SNP5216 7 57.156165
Chr7SNP5292 7 57.989042
Chr7SNP5309 7 58.175343
Chr7SNP5320 7 58.295891
Chr7SNP5322 7 58.317809
Chr7SNP5325 7 58.350685
Chr7SNP5339 7 58.50411
Chr7SNP5357 7 58.70137
Chr7SNP5395 7 59.117809
Chr7SNP5462 7 59.852055
Chr7SNP5544 7 60.750685
Chr7SNP5567 7 61.00274
Chr7SNP5576 7 61.10137
Chr7SNP5695 7 62.40548
Chr7SNP5741 7 62.90959
Chr7SNP5754 7 63.052055
Chr7SNP5774 7 63.271233
Chr7SNP5799 7 63.545206
Chr7SNP5917 7 64.838357
Chr7SNP5923 7 64.90411
Chr7SNP5926 7 64.936987
Chr7SNP5927 7 64.947946
Chr7SNP6005 7 65.80274
Chr7SNP6018 7 65.945206
Chr7SNP6026 7 66.032877
Chr7SNP6088 7 66.712329
Chr7SNP6179 7 67.70959
Chr7SNP6234 7 68.312329
Chr7SNP6245 7 68.432877
Chr7SNP6254 7 68.531507
Chr7SNP6280 7 68.816439
Chr7SNP6284 7 68.860274
Chr7SNP6302 7 69.057535
Chr7SNP6305 7 69.090411
Chr7SNP6313 7 69.178083
Chr7SNP6402 7 70.153425
Chr7SNP6416 7 70.30685
Chr7SNP6420 7 70.350685
Chr7SNP6421 7 70.361644
Chr7SNP6454 7 70.723288
Chr7SNP6505 7 71.282192
Chr7SNP6506 7 71.293151
Chr7SNP6510 7 71.336987
Chr7SNP6512 7 71.358905
Chr7SNP6577 7 72.071233
Chr7SNP6585 7 72.158905
Chr7SNP6666 7 73.046576
Chr7SNP6728 7 73.726028
Chr7SNP6746 7 73.923288
Chr7SNP6774 7 74.230137
Chr7SNP6826 7 74.800001
Chr7SNP6830 7 74.843836
Chr7SNP6838 7 74.931507
Chr7SNP6844 7 74.997261
Chr7SNP6901 7 75.621918
Chr7SNP6960 7 76.268494
Chr7SNP6971 7 76.389042
Chr7SNP6991 7 76.60822
Chr7SNP7009 7 76.80548
Chr7SNP7013 7 76.849316
Chr7SNP7090 7 77.693151
Chr7SNP7177 7 78.646576
Chr7SNP7243 7 79.369864
Chr7SNP7254 7 79.490411
Chr7SNP7278 7 79.753425
Chr7SNP7281 7 79.786302
Chr8SNP192 8 2.098631
Chr8SNP301 8 3.293151
Chr8SNP311 8 3.40274
Chr8SNP313 8 3.424658
Chr8SNP341 8 3.731507
Chr8SNP350 8 3.830137
Chr8SNP390 8 4.268494
Chr8SNP420 8 4.597261
Chr8SNP499 8 5.463014
Chr8SNP506 8 5.539727
Chr8SNP523 8 5.726028
Chr8SNP563 8 6.164384
Chr8SNP617 8 6.756165
Chr8SNP696 8 7.621918
Chr8SNP703 8 7.698631
Chr8SNP728 8 7.972603
Chr8SNP729 8 7.983562
Chr8SNP742 8 8.126028
Chr8SNP768 8 8.410959
Chr8SNP769 8 8.421918
Chr8SNP795 8 8.70685
Chr8SNP804 8 8.80548
Chr8SNP816 8 8.936987
Chr8SNP842 8 9.221918
Chr8SNP911 8 9.978083
Chr8SNP915 8 10.021918
Chr8SNP998 8 10.931507
Chr8SNP1017 8 11.139727
Chr8SNP1023 8 11.20548
Chr8SNP1061 8 11.621918
Chr8SNP1065 8 11.665754
Chr8SNP1086 8 11.895891
Chr8SNP1102 8 12.071233
Chr8SNP1128 8 12.356165
Chr8SNP1137 8 12.454795
Chr8SNP1138 8 12.465754
Chr8SNP1170 8 12.816439
Chr8SNP1188 8 13.013699
Chr8SNP1190 8 13.035617
Chr8SNP1210 8 13.254795
Chr8SNP1212 8 13.276713
Chr8SNP1247 8 13.660274
Chr8SNP1256 8 13.758905
Chr8SNP1263 8 13.835617
Chr8SNP1266 8 13.868494
Chr8SNP1286 8 14.087672
Chr8SNP1392 8 15.249316
Chr8SNP1394 8 15.271233
Chr8SNP1407 8 15.413699
Chr8SNP1503 8 16.465754
Chr8SNP1537 8 16.838357
Chr8SNP1546 8 16.936987
Chr8SNP1581 8 17.320548
Chr8SNP1591 8 17.430137
Chr8SNP1636 8 17.923288
Chr8SNP1701 8 18.635617
Chr8SNP1707 8 18.70137
Chr8SNP1743 8 19.095891
Chr8SNP1755 8 19.227398
Chr8SNP1760 8 19.282192
Chr8SNP1794 8 19.654795
Chr8SNP1817 8 19.90685
Chr8SNP1830 8 20.049316
Chr8SNP1883 8 20.630137
Chr8SNP1927 8 21.112329
Chr8SNP1979 8 21.682192
Chr8SNP1997 8 21.879453
Chr8SNP2013 8 22.054795
Chr8SNP2032 8 22.263014
Chr8SNP2062 8 22.591781
Chr8SNP2098 8 22.986302
Chr8SNP2101 8 23.019179
Chr8SNP2116 8 23.183562
Chr8SNP2117 8 23.194521
Chr8SNP2120 8 23.227398
Chr8SNP2180 8 23.884932
Chr8SNP2198 8 24.082192
Chr8SNP2235 8 24.487672
Chr8SNP2241 8 24.553425
Chr8SNP2260 8 24.761644
Chr8SNP2264 8 24.80548
Chr8SNP2282 8 25.00274
Chr8SNP2292 8 25.112329
Chr8SNP2317 8 25.386302
Chr8SNP2347 8 25.715069
Chr8SNP2422 8 26.536987
Chr8SNP2435 8 26.679453
Chr8SNP2443 8 26.767124
Chr8SNP2465 8 27.00822
Chr8SNP2511 8 27.512329
Chr8SNP2540 8 27.830137
Chr8SNP2600 8 28.487672
Chr8SNP2642 8 28.947946
Chr8SNP2648 8 29.013699
Chr8SNP2690 8 29.473973
Chr8SNP2714 8 29.736987
Chr8SNP2749 8 30.120548
Chr8SNP2796 8 30.635617
Chr8SNP2835 8 31.063014
Chr8SNP2991 8 32.772603
Chr8SNP3003 8 32.90411
Chr8SNP3008 8 32.958905
Chr8SNP3011 8 32.991781
Chr8SNP3061 8 33.539727
Chr8SNP3131 8 34.30685
Chr8SNP3159 8 34.613699
Chr8SNP3211 8 35.183562
Chr8SNP3212 8 35.194521
Chr8SNP3246 8 35.567124
Chr8SNP3277 8 35.90685
Chr8SNP3280 8 35.939727
Chr8SNP3330 8 36.487672
Chr8SNP3375 8 36.980822
Chr8SNP3566 8 39.073973
Chr8SNP3572 8 39.139727
Chr8SNP3617 8 39.632877
Chr8SNP3632 8 39.797261
Chr8SNP3653 8 40.027398
Chr8SNP3677 8 40.290411
Chr8SNP3790 8 41.528768
Chr8SNP3881 8 42.526028
Chr8SNP3944 8 43.216439
Chr8SNP3954 8 43.326028
Chr8SNP3960 8 43.391781
Chr8SNP3966 8 43.457535
Chr8SNP3987 8 43.687672
Chr8SNP4044 8 44.312329
Chr8SNP4062 8 44.50959
Chr8SNP4173 8 45.726028
Chr8SNP4234 8 46.394521
Chr8SNP4235 8 46.40548
Chr8SNP4239 8 46.449316
Chr8SNP4278 8 46.876713
Chr8SNP4322 8 47.358905
Chr8SNP4331 8 47.457535
Chr8SNP4364 8 47.819179
Chr8SNP4374 8 47.928768
Chr8SNP4439 8 48.641096
Chr8SNP4490 8 49.200001
Chr8SNP4512 8 49.441096
